rank,subject,subject_label,object,object_label,resnik,cosine
224,HP:0040127,Abnormal sweat homeostasis,HP:0012333,Abnormal sudomotor regulation,0.7802336900383903,0.847291163606252
225,HP:0005324,Disturbance of facial expression,HP:4000089,Abnormal quality of facial expression,0.7802336900383903,0.8472548896365872
226,HP:4000089,Abnormal quality of facial expression,HP:0005324,Disturbance of facial expression,0.7802336900383903,0.8472548896365872
227,HP:0002060,Abnormal cerebral morphology,HP:0034206,Abnormal fetal central nervous system morphology,0.7802336900383903,0.847144788846983
228,HP:0034206,Abnormal fetal central nervous system morphology,HP:0002060,Abnormal cerebral morphology,0.7802336900383903,0.847144788846983
229,HP:0032478,Lateral spinal meningocele,HP:0005765,Sacral meningocele,0.7802336900383903,0.84693042577702
230,HP:0005765,Sacral meningocele,HP:0032478,Lateral spinal meningocele,0.7802336900383903,0.84693042577702
231,HP:0011937,Hypoplastic fifth toenail,HP:0100377,Aplasia/hypoplasia of the proximal phalanx of the 5th toe,0.7802336900383903,0.8468163018579221
232,HP:0100377,Aplasia/hypoplasia of the proximal phalanx of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8468163018579221
233,HP:0011392,Abnormality of the vestibular nerve,HP:0009591,Abnorma vestibulocochlear nerve morphology,0.7802336900383903,0.8467373229374026
234,HP:0009591,Abnorma vestibulocochlear nerve morphology,HP:0011392,Abnormality of the vestibular nerve,0.7802336900383903,0.8467373229374026
235,HP:0200105,Absent fifth toenail,HP:0100077,Absent epiphyses of the 5th toe,0.7802336900383903,0.8467135274654196
236,HP:0100077,Absent epiphyses of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8467135274654196
237,HP:0003334,Elevated circulating catecholamine level,HP:0011281,Abnormality of urine catecholamine level,0.7802336900383903,0.8466829898797762
238,HP:0011281,Abnormality of urine catecholamine level,HP:0003334,Elevated circulating catecholamine level,0.7802336900383903,0.8466829898797762
239,HP:0025051,Reduced brain creatine level by MRS,HP:0034292,Reduced circulating creatine concentration,0.7802336900383903,0.8465795757846292
240,HP:0034292,Reduced circulating creatine concentration,HP:0025051,Reduced brain creatine level by MRS,0.7802336900383903,0.8465795757846292
241,HP:0008845,Mesomelic short stature,HP:0006402,Distal shortening of limbs,0.7802336900383903,0.8461647065066245
242,HP:0006402,Distal shortening of limbs,HP:0008845,Mesomelic short stature,0.7802336900383903,0.8461647065066245
243,HP:0012340,Decreased resting energy expenditure,HP:0500019,Abnormal resting energy expenditure from metabolic cart test,0.7802336900383903,0.8460459970789094
244,HP:0500019,Abnormal resting energy expenditure from metabolic cart test,HP:0012340,Decreased resting energy expenditure,0.7802336900383903,0.8460459970789094
245,HP:0009658,Aplasia/Hypoplasia of the phalanges of the thumb,HP:0012553,Hypoplastic thumbnail,0.7802336900383903,0.8459294885159359
246,HP:0012553,Hypoplastic thumbnail,HP:0009658,Aplasia/Hypoplasia of the phalanges of the thumb,0.7802336900383903,0.8459294885159359
247,HP:0100277,Periauricular skin pits,HP:0008523,Posterior helix pit,0.7802336900383903,0.8458738999930664
248,HP:0008523,Posterior helix pit,HP:0100277,Periauricular skin pits,0.7802336900383903,0.8458738999930664
249,HP:0010790,Hypoplasia of the Leydig cells,HP:0002929,Leydig cell insensitivity to gonadotropin,0.7802336900383903,0.845356493228258
250,HP:0002929,Leydig cell insensitivity to gonadotropin,HP:0010790,Hypoplasia of the Leydig cells,0.7802336900383903,0.845356493228258
251,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0009881,Aplasia of the distal phalanges of the hand,0.7802336900383903,0.8452550655047597
252,HP:0009881,Aplasia of the distal phalanges of the hand,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8452550655047597
253,HP:0001643,Patent ductus arteriosus,HP:0025675,Premature closure of the ductus arteriosus,0.7802336900383903,0.8448809565794283
254,HP:0025675,Premature closure of the ductus arteriosus,HP:0001643,Patent ductus arteriosus,0.7802336900383903,0.8448809565794283
255,HP:0100447,Curved proximal phalanx of the 4th toe,HP:0008393,Congenital curved nail of fourth toe,0.7802336900383903,0.8445941878619482
256,HP:0008393,Congenital curved nail of fourth toe,HP:0100447,Curved proximal phalanx of the 4th toe,0.7802336900383903,0.8445941878619482
257,HP:0031254,Thalamic arteriovenous malformation,HP:0100026,Arteriovenous malformation,0.7802336900383903,0.8441420597181454
258,HP:0100026,Arteriovenous malformation,HP:0031254,Thalamic arteriovenous malformation,0.7802336900383903,0.8441420597181454
259,HP:0011347,Abnormality of ocular abduction,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,0.7802336900383903,0.8436642295809861
260,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,HP:0011347,Abnormality of ocular abduction,0.7802336900383903,0.8436642295809861
261,HP:0100364,Aplasia of the phalanges of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8436380377440507
262,HP:0011937,Hypoplastic fifth toenail,HP:0100364,Aplasia of the phalanges of the 5th toe,0.7802336900383903,0.8436380377440507
263,HP:0034243,Abnormal fetal pulmonary morphology,HP:4000059,Abnormal lung development,0.7802336900383903,0.8436077415736548
264,HP:4000059,Abnormal lung development,HP:0034243,Abnormal fetal pulmonary morphology,0.7802336900383903,0.8436077415736548
265,HP:0000298,Mask-like facies,HP:5200002,Limited repertoire of facial expression,0.7802336900383903,0.8434762911956465
266,HP:5200002,Limited repertoire of facial expression,HP:0000298,Mask-like facies,0.7802336900383903,0.8434762911956465
267,HP:0005346,Abnormal facial expression,HP:5200014,Exaggerated facial expression,0.7802336900383903,0.8434138434844873
268,HP:5200014,Exaggerated facial expression,HP:0005346,Abnormal facial expression,0.7802336900383903,0.8434138434844873
269,HP:0012242,Superior rectus atrophy,HP:0025601,Inferior rectus muscle weakness,0.7802336900383903,0.8426704443382689
270,HP:0025601,Inferior rectus muscle weakness,HP:0012242,Superior rectus atrophy,0.7802336900383903,0.8426704443382689
271,HP:0012555,Absent nail of hallux,HP:0010102,Aplasia of the distal phalanx of the hallux,0.7802336900383903,0.8426636458894029
272,HP:0010102,Aplasia of the distal phalanx of the hallux,HP:0012555,Absent nail of hallux,0.7802336900383903,0.8426636458894029
273,HP:0100831,Abnormality of vitamin K metabolism,HP:0040239,Increased plasma vitamin K epoxide after vitamin K supplementation,0.7802336900383903,0.842517954712699
274,HP:0040239,Increased plasma vitamin K epoxide after vitamin K supplementation,HP:0100831,Abnormality of vitamin K metabolism,0.7802336900383903,0.842517954712699
275,HP:0011481,Abnormal lacrimal duct morphology,HP:0031881,Decreased tear drainage,0.7802336900383903,0.8424548577648698
276,HP:0031881,Decreased tear drainage,HP:0011481,Abnormal lacrimal duct morphology,0.7802336900383903,0.8424548577648698
277,HP:0025591,Abnormal superior oblique muscle physiology,HP:3000057,Abnormality of inferior oblique extraocular muscle,0.7802336900383903,0.841878606513969
278,HP:3000057,Abnormality of inferior oblique extraocular muscle,HP:0025591,Abnormal superior oblique muscle physiology,0.7802336900383903,0.841878606513969
279,HP:0012242,Superior rectus atrophy,HP:0025603,Abnormal superior rectus muscle physiology,0.7802336900383903,0.8412308502308311
280,HP:0025603,Abnormal superior rectus muscle physiology,HP:0012242,Superior rectus atrophy,0.7802336900383903,0.8412308502308311
281,HP:4000089,Abnormal quality of facial expression,HP:0430019,Abnormality of muscle of facial expression,0.7802336900383903,0.8411485081032178
282,HP:0430019,Abnormality of muscle of facial expression,HP:4000089,Abnormal quality of facial expression,0.7802336900383903,0.8411485081032178
283,HP:0011509,Macular hyperpigmentation,HP:0007412,Macular hyperpigmented dermopathy,0.7802336900383903,0.840999869323811
284,HP:0007412,Macular hyperpigmented dermopathy,HP:0011509,Macular hyperpigmentation,0.7802336900383903,0.840999869323811
285,HP:0005344,Abnormal carotid artery morphology,HP:0033883,Abnormal cortical radial artery morphology,0.7802336900383903,0.8401609743546183
286,HP:0033883,Abnormal cortical radial artery morphology,HP:0005344,Abnormal carotid artery morphology,0.7802336900383903,0.8401609743546183
287,HP:0002280,Enlarged cisterna magna,HP:0011427,Enlarged fetal cisterna magna,0.7802336900383903,0.8400428217258019
288,HP:0011427,Enlarged fetal cisterna magna,HP:0002280,Enlarged cisterna magna,0.7802336900383903,0.8400428217258019
289,HP:0000496,Abnormality of eye movement,HP:0008049,Abnormality of the extraocular muscles,0.7802336900383903,0.8398528175004292
290,HP:0008049,Abnormality of the extraocular muscles,HP:0000496,Abnormality of eye movement,0.7802336900383903,0.8398528175004292
291,HP:0003800,Muscle abnormality related to mitochondrial dysfunction,HP:0003287,Abnormality of mitochondrial metabolism,0.7802336900383903,0.8396599591342563
292,HP:0003287,Abnormality of mitochondrial metabolism,HP:0003800,Muscle abnormality related to mitochondrial dysfunction,0.7802336900383903,0.8396599591342563
293,HP:0025603,Abnormal superior rectus muscle physiology,HP:3000058,Abnormality of inferior rectus extraocular muscle,0.7802336900383903,0.8394635705959663
294,HP:3000058,Abnormality of inferior rectus extraocular muscle,HP:0025603,Abnormal superior rectus muscle physiology,0.7802336900383903,0.8394635705959663
295,HP:0011405,Childhood onset short-limb short stature,HP:0200083,Severe limb shortening,0.7802336900383903,0.8394072456919672
296,HP:0200083,Severe limb shortening,HP:0011405,Childhood onset short-limb short stature,0.7802336900383903,0.8394072456919672
297,HP:0025247,Dermoid cyst,HP:0030668,Periorbital dermoid cyst,0.7802336900383903,0.8392868855817208
298,HP:0030668,Periorbital dermoid cyst,HP:0025247,Dermoid cyst,0.7802336900383903,0.8392868855817208
299,HP:0007900,Hypoplastic lacrimal duct,HP:0031881,Decreased tear drainage,0.7802336900383903,0.839165326346616
300,HP:0031881,Decreased tear drainage,HP:0007900,Hypoplastic lacrimal duct,0.7802336900383903,0.839165326346616
301,HP:0500258,Abnormal carbon dioxide level in cord blood,HP:0500164,Abnormal blood carbon dioxide level,0.7802336900383903,0.839126999090875
302,HP:0500164,Abnormal blood carbon dioxide level,HP:0500258,Abnormal carbon dioxide level in cord blood,0.7802336900383903,0.839126999090875
303,HP:0034311,Hypoplastic optic chiasm,HP:0011000,Aplasia/Hypoplasia of the optic tract,0.7802336900383903,0.8389269718432018
304,HP:0011000,Aplasia/Hypoplasia of the optic tract,HP:0034311,Hypoplastic optic chiasm,0.7802336900383903,0.8389269718432018
305,HP:0008890,Severe short-limb dwarfism,HP:0006402,Distal shortening of limbs,0.7802336900383903,0.8388077489498247
306,HP:0006402,Distal shortening of limbs,HP:0008890,Severe short-limb dwarfism,0.7802336900383903,0.8388077489498247
307,HP:0000975,Hyperhidrosis,HP:0040127,Abnormal sweat homeostasis,0.7802336900383903,0.838718646187229
308,HP:0040127,Abnormal sweat homeostasis,HP:0000975,Hyperhidrosis,0.7802336900383903,0.838718646187229
309,HP:0012553,Hypoplastic thumbnail,HP:0009629,Aplasia/Hypoplasia of the proximal phalanx of the thumb,0.7802336900383903,0.838621524238258
310,HP:0009629,Aplasia/Hypoplasia of the proximal phalanx of the thumb,HP:0012553,Hypoplastic thumbnail,0.7802336900383903,0.838621524238258
311,HP:0012536,Maternal anticardiolipin antibody positive,HP:0020136,Anticardiolipin IgG antibody positivity,0.7303410244568754,0.8384441677863115
312,HP:0020136,Anticardiolipin IgG antibody positivity,HP:0012536,Maternal anticardiolipin antibody positive,0.7303410244568754,0.8384441677863115
313,HP:0040131,Abnormal motor nerve conduction velocity,HP:0100287,EMG: slow motor conduction,0.7802336900383903,0.8380844530315055
314,HP:0100287,EMG: slow motor conduction,HP:0040131,Abnormal motor nerve conduction velocity,0.7802336900383903,0.8380844530315055
315,HP:0100374,Aplasia/Hypoplasia of the middle phalanx of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.837958651524689
316,HP:0011937,Hypoplastic fifth toenail,HP:0100374,Aplasia/Hypoplasia of the middle phalanx of the 5th toe,0.7802336900383903,0.837958651524689
317,HP:0100026,Arteriovenous malformation,HP:0031255,Hypothalamic arteriovenous malformation,0.7802336900383903,0.8377652427646549
318,HP:0031255,Hypothalamic arteriovenous malformation,HP:0100026,Arteriovenous malformation,0.7802336900383903,0.8377652427646549
319,HP:0005346,Abnormal facial expression,HP:5200013,Ambiguous facial expression,0.7802336900383903,0.8376112760162792
320,HP:5200013,Ambiguous facial expression,HP:0005346,Abnormal facial expression,0.7802336900383903,0.8376112760162792
321,HP:0007678,Lacrimal duct stenosis,HP:0031881,Decreased tear drainage,0.7802336900383903,0.8373746375924814
322,HP:0031881,Decreased tear drainage,HP:0007678,Lacrimal duct stenosis,0.7802336900383903,0.8373746375924814
323,HP:0025480,Lipomyelomeningocele,HP:0200133,Lumbosacral meningocele,0.7802336900383903,0.8373545543315007
324,HP:0200133,Lumbosacral meningocele,HP:0025480,Lipomyelomeningocele,0.7802336900383903,0.8373545543315007
325,HP:0005369,Decreased circulating complement factor H concentration,HP:0033300,Increased circulating complement factor H related protein 1 concentration,0.7802336900383903,0.8372010337035435
326,HP:0033300,Increased circulating complement factor H related protein 1 concentration,HP:0005369,Decreased circulating complement factor H concentration,0.7802336900383903,0.8372010337035435
327,HP:0031881,Decreased tear drainage,HP:0000614,Abnormal nasolacrimal system morphology,0.7802336900383903,0.8371354295869284
328,HP:0000614,Abnormal nasolacrimal system morphology,HP:0031881,Decreased tear drainage,0.7802336900383903,0.8371354295869284
329,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,HP:0031752,Lateral rectus muscle overaction,0.7802336900383903,0.8368107875242813
330,HP:0031752,Lateral rectus muscle overaction,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,0.7802336900383903,0.8368107875242813
331,HP:0010536,Central sleep apnea,HP:0002104,Apnea,0.7802336900383903,0.8367499535988819
332,HP:0002104,Apnea,HP:0010536,Central sleep apnea,0.7802336900383903,0.8367499535988819
333,HP:0009767,Aplasia/Hypoplasia of the phalanges of the hand,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8366288357429911
334,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0009767,Aplasia/Hypoplasia of the phalanges of the hand,0.7802336900383903,0.8366288357429911
335,HP:0008049,Abnormality of the extraocular muscles,HP:0007941,Limited extraocular movements,0.7802336900383903,0.836474284236088
336,HP:0007941,Limited extraocular movements,HP:0008049,Abnormality of the extraocular muscles,0.7802336900383903,0.836474284236088
337,HP:0025247,Dermoid cyst,HP:0012097,Intracranial dermoid cyst,0.7802336900383903,0.8363627931014074
338,HP:0012097,Intracranial dermoid cyst,HP:0025247,Dermoid cyst,0.7802336900383903,0.8363627931014074
339,HP:0007993,Malformed lacrimal duct,HP:0031881,Decreased tear drainage,0.7802336900383903,0.8357715933503507
340,HP:0031881,Decreased tear drainage,HP:0007993,Malformed lacrimal duct,0.7802336900383903,0.8357715933503507
341,HP:0008393,Congenital curved nail of fourth toe,HP:0011918,Clinodactyly of the 4th toe,0.7802336900383903,0.8357239027544802
342,HP:0011918,Clinodactyly of the 4th toe,HP:0008393,Congenital curved nail of fourth toe,0.7802336900383903,0.8357239027544802
343,HP:0011937,Hypoplastic fifth toenail,HP:0100380,Aplasia of the distal phalanx of the 5th toe,0.7802336900383903,0.8356603754055183
344,HP:0100380,Aplasia of the distal phalanx of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8356603754055183
345,HP:0003613,Antiphospholipid antibody positivity,HP:0012536,Maternal anticardiolipin antibody positive,0.7303410244568754,0.8354281574513714
346,HP:0012536,Maternal anticardiolipin antibody positive,HP:0003613,Antiphospholipid antibody positivity,0.7303410244568754,0.8354281574513714
347,HP:0002723,Absence of bactericidal oxidative respiratory burst in phagocytes,HP:0003206,Decreased activity of NADPH oxidase,0.7802336900383903,0.8352440672627605
348,HP:0003206,Decreased activity of NADPH oxidase,HP:0002723,Absence of bactericidal oxidative respiratory burst in phagocytes,0.7802336900383903,0.8352440672627605
349,HP:0003639,Elevated urinary epinephrine level,HP:0003334,Elevated circulating catecholamine level,0.7802336900383903,0.8350525301808642
350,HP:0003334,Elevated circulating catecholamine level,HP:0003639,Elevated urinary epinephrine level,0.7802336900383903,0.8350525301808642
351,HP:0002639,Budd-Chiari syndrome,HP:0030243,Hepatic vein thrombosis,0.7802336900383903,0.8350169213302177
352,HP:0030243,Hepatic vein thrombosis,HP:0002639,Budd-Chiari syndrome,0.7802336900383903,0.8350169213302177
353,HP:0010746,Hypoplasia of the phalanges of the toes,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8348280275629546
354,HP:0011937,Hypoplastic fifth toenail,HP:0010746,Hypoplasia of the phalanges of the toes,0.7802336900383903,0.8348280275629546
355,HP:0031741,Inferior oblique muscle underaction,HP:3000057,Abnormality of inferior oblique extraocular muscle,0.7802336900383903,0.8348248100149092
356,HP:3000057,Abnormality of inferior oblique extraocular muscle,HP:0031741,Inferior oblique muscle underaction,0.7802336900383903,0.8348248100149092
357,HP:0005341,Autonomic bladder dysfunction,HP:0002839,Urinary bladder sphincter dysfunction,0.7802336900383903,0.8347314548453265
358,HP:0002839,Urinary bladder sphincter dysfunction,HP:0005341,Autonomic bladder dysfunction,0.7802336900383903,0.8347314548453265
359,HP:0011124,Abnormal epidermal morphology,HP:0011495,Abnormal corneal epithelium morphology,0.7802336900383903,0.8346286048147799
360,HP:0011495,Abnormal corneal epithelium morphology,HP:0011124,Abnormal epidermal morphology,0.7802336900383903,0.8346286048147799
361,HP:0000991,Xanthomatosis,HP:0034628,Lymph node xanthomatosis,0.7802336900383903,0.8345831598643123
362,HP:0034628,Lymph node xanthomatosis,HP:0000991,Xanthomatosis,0.7802336900383903,0.8345831598643123
363,HP:0012293,Abnormal genital pigmentation,HP:0001000,Abnormality of skin pigmentation,0.7802336900383903,0.8344589351457894
364,HP:0001000,Abnormality of skin pigmentation,HP:0012293,Abnormal genital pigmentation,0.7802336900383903,0.8344589351457894
365,HP:0004464,Postauricular pit,HP:0008523,Posterior helix pit,0.7802336900383903,0.8342886987051344
366,HP:0008523,Posterior helix pit,HP:0004464,Postauricular pit,0.7802336900383903,0.8342886987051344
367,HP:0000991,Xanthomatosis,HP:0034621,Hepatic xanthomatosis,0.7802336900383903,0.8342489441989202
368,HP:0034621,Hepatic xanthomatosis,HP:0000991,Xanthomatosis,0.7802336900383903,0.8342489441989202
369,HP:0033015,Increased salivary cortisol level,HP:0003118,Increased circulating cortisol level,0.7802336900383903,0.8341180249591467
370,HP:0003118,Increased circulating cortisol level,HP:0033015,Increased salivary cortisol level,0.7802336900383903,0.8341180249591467
371,HP:0009835,Aplasia/Hypoplasia of the distal phalanges of the hand,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8340781155971086
372,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0009835,Aplasia/Hypoplasia of the distal phalanges of the hand,0.7802336900383903,0.8340781155971086
373,HP:0031476,Abnormal buccal mucosa cell morphology,HP:0011830,Abnormal oral mucosa morphology,0.7802336900383903,0.833914257455883
374,HP:0011830,Abnormal oral mucosa morphology,HP:0031476,Abnormal buccal mucosa cell morphology,0.7802336900383903,0.833914257455883
375,HP:0011135,Aplasia/Hypoplasia of the sweat glands,HP:0040127,Abnormal sweat homeostasis,0.7802336900383903,0.8338786773649257
376,HP:0040127,Abnormal sweat homeostasis,HP:0011135,Aplasia/Hypoplasia of the sweat glands,0.7802336900383903,0.8338786773649257
377,HP:0005323,Hemifacial hypertrophy,HP:0001528,Hemihypertrophy,0.7802336900383903,0.8337320726323241
378,HP:0001528,Hemihypertrophy,HP:0005323,Hemifacial hypertrophy,0.7802336900383903,0.8337320726323241
379,HP:0032166,Unusual gastrointestinal infection,HP:0020108,Unusual parasitic infection,0.7802336900383903,0.8334487239441929
380,HP:0020108,Unusual parasitic infection,HP:0032166,Unusual gastrointestinal infection,0.7802336900383903,0.8334487239441929
381,HP:0011405,Childhood onset short-limb short stature,HP:0006385,Short lower limbs,0.7802336900383903,0.8333928247706847
382,HP:0006385,Short lower limbs,HP:0011405,Childhood onset short-limb short stature,0.7802336900383903,0.8333928247706847
383,HP:0004821,Hypersegmentation of neutrophil nuclei,HP:0410311,Hyposegmentation of neutrophil nuclei in CSF,0.7802336900383903,0.8333557318507678
384,HP:0410311,Hyposegmentation of neutrophil nuclei in CSF,HP:0004821,Hypersegmentation of neutrophil nuclei,0.7802336900383903,0.8333557318507678
385,HP:0011852,Chylopericardium,HP:0010310,Chylothorax,0.7802336900383903,0.8332597814301609
386,HP:0010310,Chylothorax,HP:0011852,Chylopericardium,0.7802336900383903,0.8332597814301609
387,HP:0008843,Hip osteoarthritis,HP:0030838,Hip pain,0.7802336900383903,0.8332423727652519
388,HP:0030838,Hip pain,HP:0008843,Hip osteoarthritis,0.7802336900383903,0.8332423727652519
389,HP:0031565,Abdominal situs ambiguus,HP:0011539,Atrial situs ambiguous,0.7802336900383903,0.8331447678226229
390,HP:0011539,Atrial situs ambiguous,HP:0031565,Abdominal situs ambiguus,0.7802336900383903,0.8331447678226229
391,HP:0025616,Sterile abscess,HP:0025181,Abdominal aseptic abscess,0.7802336900383903,0.8331077945121065
392,HP:0025181,Abdominal aseptic abscess,HP:0025616,Sterile abscess,0.7802336900383903,0.8331077945121065
393,HP:0034206,Abnormal fetal central nervous system morphology,HP:0012639,Abnormal nervous system morphology,0.7802336900383903,0.8330624599719254
394,HP:0012639,Abnormal nervous system morphology,HP:0034206,Abnormal fetal central nervous system morphology,0.7802336900383903,0.8330624599719254
395,HP:0011731,Abnormality of circulating cortisol level,HP:0033015,Increased salivary cortisol level,0.7802336900383903,0.8330571119075234
396,HP:0033015,Increased salivary cortisol level,HP:0011731,Abnormality of circulating cortisol level,0.7802336900383903,0.8330571119075234
397,HP:0010321,Abnormal fourth toe morphology,HP:0008393,Congenital curved nail of fourth toe,0.7802336900383903,0.8328595671741447
398,HP:0008393,Congenital curved nail of fourth toe,HP:0010321,Abnormal fourth toe morphology,0.7802336900383903,0.8328595671741447
399,HP:0031607,Pelvic organ prolapse,HP:0000139,Uterine prolapse,0.7802336900383903,0.8328183791970775
400,HP:0000139,Uterine prolapse,HP:0031607,Pelvic organ prolapse,0.7802336900383903,0.8328183791970775
401,HP:0011937,Hypoplastic fifth toenail,HP:0100386,Aplasia of the proximal phalanx of the 5th toe,0.7802336900383903,0.8326863362106786
402,HP:0100386,Aplasia of the proximal phalanx of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8326863362106786
403,HP:0025598,Inferior oblique muscle weakness,HP:3000057,Abnormality of inferior oblique extraocular muscle,0.7802336900383903,0.8325206322466524
404,HP:3000057,Abnormality of inferior oblique extraocular muscle,HP:0025598,Inferior oblique muscle weakness,0.7802336900383903,0.8325206322466524
405,HP:0012521,Optic nerve aplasia,HP:0011000,Aplasia/Hypoplasia of the optic tract,0.7802336900383903,0.8321070326655766
406,HP:0011000,Aplasia/Hypoplasia of the optic tract,HP:0012521,Optic nerve aplasia,0.7802336900383903,0.8321070326655766
407,HP:0008073,Low maternal circulating estriol concentration,HP:0025136,Increased serum estriol,0.7303410244568754,0.8320862097400704
408,HP:0025136,Increased serum estriol,HP:0008073,Low maternal circulating estriol concentration,0.7303410244568754,0.8320862097400704
409,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,HP:0031740,Abnormal horizontal rectus muscle physiology,0.7802336900383903,0.8319108031824517
410,HP:0031740,Abnormal horizontal rectus muscle physiology,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,0.7802336900383903,0.8319108031824517
411,HP:0005324,Disturbance of facial expression,HP:4000087,Abnormal communicative facial expressions,0.7802336900383903,0.8316923894979907
412,HP:4000087,Abnormal communicative facial expressions,HP:0005324,Disturbance of facial expression,0.7802336900383903,0.8316923894979907
413,HP:0025016,Abnormal capillary morphology,HP:0033864,Abnormal medullary peritubular capillary morphology,0.7802336900383903,0.8315586037467918
414,HP:0033864,Abnormal medullary peritubular capillary morphology,HP:0025016,Abnormal capillary morphology,0.7802336900383903,0.8315586037467918
415,HP:0011731,Abnormality of circulating cortisol level,HP:0033013,Abnormal salivary cortisol level,0.7802336900383903,0.8315403675841125
416,HP:0033013,Abnormal salivary cortisol level,HP:0011731,Abnormality of circulating cortisol level,0.7802336900383903,0.8315403675841125
417,HP:0033151,Abnormal pharynx morphology,HP:0100736,Abnormal soft palate morphology,0.7802336900383903,0.8313270386770046
418,HP:0100736,Abnormal soft palate morphology,HP:0033151,Abnormal pharynx morphology,0.7802336900383903,0.8313270386770046
419,HP:0012555,Absent nail of hallux,HP:0010110,Aplasia of the phalanges of the hallux,0.7802336900383903,0.8312819914354376
420,HP:0010110,Aplasia of the phalanges of the hallux,HP:0012555,Absent nail of hallux,0.7802336900383903,0.8312819914354376
421,HP:0000634,Impaired ocular abduction,HP:0006897,Abducens palsy,0.7802336900383903,0.8310051335562412
422,HP:0006897,Abducens palsy,HP:0000634,Impaired ocular abduction,0.7802336900383903,0.8310051335562412
423,HP:0034627,Bone marrow xanthomatosis,HP:0034623,Splenic xanthomatosis,0.7802336900383903,0.8305656449894147
424,HP:0034623,Splenic xanthomatosis,HP:0034627,Bone marrow xanthomatosis,0.7802336900383903,0.8305656449894147
425,HP:0200133,Lumbosacral meningocele,HP:0032478,Lateral spinal meningocele,0.7802336900383903,0.8304372997887035
426,HP:0032478,Lateral spinal meningocele,HP:0200133,Lumbosacral meningocele,0.7802336900383903,0.8304372997887035
427,HP:0410329,Gluten allergy,HP:0012538,Gluten intolerance,0.7802336900383903,0.8303972020673156
428,HP:0012538,Gluten intolerance,HP:0410329,Gluten allergy,0.7802336900383903,0.8303972020673156
429,HP:0008347,Decreased activity of mitochondrial complex IV,HP:0006558,Decreased mitochondrial complex III activity in liver tissue,0.7802336900383903,0.8303141380110094
430,HP:0006558,Decreased mitochondrial complex III activity in liver tissue,HP:0008347,Decreased activity of mitochondrial complex IV,0.7802336900383903,0.8303141380110094
431,HP:0002074,Increased neuronal autofluorescent lipopigment,HP:0006916,Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material,0.7802336900383903,0.8302970572760024
432,HP:0006916,Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material,HP:0002074,Increased neuronal autofluorescent lipopigment,0.7802336900383903,0.8302970572760024
433,HP:5200015,Muted facial expression,HP:0000338,Hypomimic face,0.7802336900383903,0.8302782925867994
434,HP:0000338,Hypomimic face,HP:5200015,Muted facial expression,0.7802336900383903,0.8302782925867994
435,HP:0000375,Abnormal cochlea morphology,HP:0009591,Abnorma vestibulocochlear nerve morphology,0.7802336900383903,0.830232580119711
436,HP:0009591,Abnorma vestibulocochlear nerve morphology,HP:0000375,Abnormal cochlea morphology,0.7802336900383903,0.830232580119711
437,HP:0008873,Disproportionate short-limb short stature,HP:0005766,Disproportionate shortening of the tibia,0.7802336900383903,0.8299353293980699
438,HP:0005766,Disproportionate shortening of the tibia,HP:0008873,Disproportionate short-limb short stature,0.7802336900383903,0.8299353293980699
439,HP:0001107,Ocular albinism,HP:0001022,Albinism,0.7802336900383903,0.8298845008313701
440,HP:0001022,Albinism,HP:0001107,Ocular albinism,0.7802336900383903,0.8298845008313701
441,HP:0033550,Necrotizing pulmonary granulomatosis,HP:0033805,Non-necrotizing granuloma,0.7802336900383903,0.8298644925945011
442,HP:0033805,Non-necrotizing granuloma,HP:0033550,Necrotizing pulmonary granulomatosis,0.7802336900383903,0.8298644925945011
443,HP:0012079,Abnormality of central motor conduction,HP:0100287,EMG: slow motor conduction,0.7802336900383903,0.829647031824462
444,HP:0100287,EMG: slow motor conduction,HP:0012079,Abnormality of central motor conduction,0.7802336900383903,0.829647031824462
445,HP:0003365,Arthralgia of the hip,HP:0030838,Hip pain,0.7802336900383903,0.8295692086930121
446,HP:0030838,Hip pain,HP:0003365,Arthralgia of the hip,0.7802336900383903,0.8295692086930121
